,timestamp,value_type_temperature,value_temperature,timestamp_new,value_type_humidity,value_humidity,value_type_P1,value_P1,value_type_P2,value_P2
4320,2021-11-16T03:36:52.788133+00:00,temperature,12.0,2021-11-16 03:36:53+00:00,humidity,94.0,,,,
4321,2021-11-16T03:39:33.168499+00:00,temperature,12.0,2021-11-16 03:39:33+00:00,humidity,94.0,,,,
4322,2021-11-16T03:42:13.547928+00:00,temperature,12.0,2021-11-16 03:42:14+00:00,humidity,94.0,,,,
4323,2021-11-16T03:44:53.107705+00:00,temperature,12.0,2021-11-16 03:44:53+00:00,humidity,94.0,,,,
4324,2021-11-16T03:47:38.355867+00:00,temperature,12.0,2021-11-16 03:47:38+00:00,humidity,94.0,,,,
4325,2021-11-16T03:50:13.526409+00:00,temperature,12.0,2021-11-16 03:50:14+00:00,humidity,94.0,,,,
4326,2021-11-16T03:52:53.907963+00:00,temperature,12.0,2021-11-16 03:52:54+00:00,humidity,94.0,,,,
4327,2021-11-16T03:55:33.807937+00:00,temperature,12.0,2021-11-16 03:55:34+00:00,humidity,94.0,,,,
4328,2021-11-16T03:58:13.932858+00:00,temperature,12.0,2021-11-16 03:58:14+00:00,humidity,94.0,,,,
4329,2021-11-16T04:00:54.468045+00:00,temperature,12.0,2021-11-16 04:00:54+00:00,humidity,94.0,,,,
4330,2021-11-16T04:03:34.239962+00:00,temperature,12.0,2021-11-16 04:03:34+00:00,humidity,93.0,,,,
4331,2021-11-16T04:06:14.536167+00:00,temperature,13.0,2021-11-16 04:06:15+00:00,humidity,93.0,,,,
4332,2021-11-16T04:08:54.664009+00:00,temperature,13.0,2021-11-16 04:08:55+00:00,humidity,93.0,,,,
4333,2021-11-16T04:11:35.086754+00:00,temperature,13.0,2021-11-16 04:11:35+00:00,humidity,93.0,,,,
4334,2021-11-16T04:14:14.871851+00:00,temperature,13.0,2021-11-16 04:14:15+00:00,humidity,93.0,,,,
4335,2021-11-16T04:16:54.916068+00:00,temperature,13.0,2021-11-16 04:16:55+00:00,humidity,93.0,,,,
4336,2021-11-16T04:19:35.337012+00:00,temperature,13.0,2021-11-16 04:19:35+00:00,humidity,93.0,,,,
4337,2021-11-16T04:22:15.181881+00:00,temperature,14.0,2021-11-16 04:22:15+00:00,humidity,93.0,,,,
4338,2021-11-16T04:24:55.550695+00:00,temperature,14.0,2021-11-16 04:24:56+00:00,humidity,93.0,,,,
4339,2021-11-16T04:27:35.237378+00:00,temperature,14.0,2021-11-16 04:27:35+00:00,humidity,92.0,,,,
4340,2021-11-16T04:30:15.993812+00:00,temperature,14.0,2021-11-16 04:30:16+00:00,humidity,92.0,,,,
4341,2021-11-16T04:32:55.909927+00:00,temperature,14.0,2021-11-16 04:32:56+00:00,humidity,92.0,,,,
4342,2021-11-16T04:35:35.943902+00:00,temperature,14.0,2021-11-16 04:35:36+00:00,humidity,91.0,,,,
4343,2021-11-16T04:38:16.296856+00:00,temperature,14.0,2021-11-16 04:38:16+00:00,humidity,91.0,,,,
4344,2021-11-16T04:40:56.247131+00:00,temperature,15.0,2021-11-16 04:40:56+00:00,humidity,91.0,,,,
4345,2021-11-16T04:43:36.615860+00:00,temperature,15.0,2021-11-16 04:43:37+00:00,humidity,91.0,,,,
4346,2021-11-16T04:46:16.658255+00:00,temperature,15.0,2021-11-16 04:46:17+00:00,humidity,90.0,,,,
4347,2021-11-16T04:48:57.043472+00:00,temperature,15.0,2021-11-16 04:48:57+00:00,humidity,90.0,,,,
4348,2021-11-16T04:51:36.908771+00:00,temperature,15.0,2021-11-16 04:51:37+00:00,humidity,89.0,,,,
4349,2021-11-16T04:54:16.951365+00:00,temperature,15.0,2021-11-16 04:54:17+00:00,humidity,89.0,,,,
4350,2021-11-16T04:56:57.315688+00:00,temperature,15.0,2021-11-16 04:56:57+00:00,humidity,90.0,,,,
4351,2021-11-16T04:59:37.239783+00:00,temperature,16.0,2021-11-16 04:59:37+00:00,humidity,89.0,,,,
4352,2021-11-16T05:02:17.781085+00:00,temperature,16.0,2021-11-16 05:02:18+00:00,humidity,89.0,,,,
4353,2021-11-16T05:04:57.709166+00:00,temperature,16.0,2021-11-16 05:04:58+00:00,humidity,89.0,,,,
4354,2021-11-16T05:07:50.440934+00:00,temperature,16.0,2021-11-16 05:07:50+00:00,humidity,88.0,,,,
4355,2021-11-16T05:08:48.132895+00:00,temperature,16.0,2021-11-16 05:08:48+00:00,humidity,88.0,,,,
4356,2021-11-16T05:10:17.916327+00:00,temperature,16.0,2021-11-16 05:10:18+00:00,humidity,88.0,,,,
4357,2021-11-16T05:13:09.728705+00:00,temperature,16.0,2021-11-16 05:13:10+00:00,humidity,88.0,,,,
4358,2021-11-16T05:14:08.108670+00:00,temperature,16.0,2021-11-16 05:14:08+00:00,humidity,88.0,,,,
4359,2021-11-16T05:15:38.560332+00:00,temperature,16.0,2021-11-16 05:15:39+00:00,humidity,88.0,,,,
4360,2021-11-16T05:18:18.828534+00:00,temperature,17.0,2021-11-16 05:18:19+00:00,humidity,87.0,,,,
4361,2021-11-16T05:20:58.639088+00:00,temperature,17.0,2021-11-16 05:20:59+00:00,humidity,87.0,,,,
4362,2021-11-16T05:23:38.721036+00:00,temperature,17.0,2021-11-16 05:23:39+00:00,humidity,87.0,,,,
4363,2021-11-16T05:26:19.076348+00:00,temperature,17.0,2021-11-16 05:26:19+00:00,humidity,88.0,,,,
4364,2021-11-16T05:28:59.112576+00:00,temperature,17.0,2021-11-16 05:28:59+00:00,humidity,88.0,,,,
4365,2021-11-16T05:31:39.183922+00:00,temperature,17.0,2021-11-16 05:31:39+00:00,humidity,87.0,,,,
4366,2021-11-16T05:34:19.416624+00:00,temperature,17.0,2021-11-16 05:34:19+00:00,humidity,86.0,,,,
4367,2021-11-16T05:36:59.293214+00:00,temperature,17.0,2021-11-16 05:36:59+00:00,humidity,86.0,,,,
4368,2021-11-16T05:39:39.653227+00:00,temperature,18.0,2021-11-16 05:39:40+00:00,humidity,84.0,,,,
4369,2021-11-16T05:42:19.808834+00:00,temperature,18.0,2021-11-16 05:42:20+00:00,humidity,86.0,,,,
4370,2021-11-16T05:45:00.137639+00:00,temperature,18.0,2021-11-16 05:45:00+00:00,humidity,87.0,,,,
4371,2021-11-16T05:47:43.309417+00:00,temperature,18.0,2021-11-16 05:47:43+00:00,humidity,85.0,,,,
4372,2021-11-16T05:50:20.073499+00:00,temperature,18.0,2021-11-16 05:50:20+00:00,humidity,86.0,,,,
4373,2021-11-16T05:53:00.491768+00:00,temperature,18.0,2021-11-16 05:53:00+00:00,humidity,85.0,,,,
4374,2021-11-16T05:55:40.836545+00:00,temperature,18.0,2021-11-16 05:55:41+00:00,humidity,85.0,,,,
4375,2021-11-16T05:58:21.180692+00:00,temperature,18.0,2021-11-16 05:58:21+00:00,humidity,83.0,,,,
4376,2021-11-16T06:01:00.813035+00:00,temperature,19.0,2021-11-16 06:01:01+00:00,humidity,82.0,,,,
4377,2021-11-16T06:03:41.800781+00:00,temperature,19.0,2021-11-16 06:03:42+00:00,humidity,82.0,,,,
4378,2021-11-16T06:06:21.528578+00:00,temperature,19.0,2021-11-16 06:06:22+00:00,humidity,82.0,,,,
4379,2021-11-16T06:09:01.188466+00:00,temperature,19.0,2021-11-16 06:09:01+00:00,humidity,79.0,,,,
4380,2021-11-16T06:11:41.600335+00:00,temperature,19.0,2021-11-16 06:11:42+00:00,humidity,79.0,,,,
4381,2021-11-16T06:14:21.842284+00:00,temperature,19.0,2021-11-16 06:14:22+00:00,humidity,77.0,,,,
4382,2021-11-16T06:17:02.279723+00:00,temperature,20.0,2021-11-16 06:17:02+00:00,humidity,76.0,,,,
4383,2021-11-16T06:19:41.752112+00:00,temperature,20.0,2021-11-16 06:19:42+00:00,humidity,77.0,,,,
4384,2021-11-16T06:22:22.232052+00:00,temperature,20.0,2021-11-16 06:22:22+00:00,humidity,75.0,,,,
4385,2021-11-16T06:25:02.516994+00:00,temperature,20.0,2021-11-16 06:25:03+00:00,humidity,75.0,,,,
4386,2021-11-16T06:27:42.099973+00:00,temperature,20.0,2021-11-16 06:27:42+00:00,humidity,74.0,,,,
4387,2021-11-16T06:30:22.470587+00:00,temperature,20.0,2021-11-16 06:30:22+00:00,humidity,73.0,,,,
4388,2021-11-16T06:33:02.814105+00:00,temperature,20.0,2021-11-16 06:33:03+00:00,humidity,73.0,,,,
4389,2021-11-16T06:35:42.492506+00:00,temperature,20.0,2021-11-16 06:35:42+00:00,humidity,73.0,,,,
4390,2021-11-16T06:38:22.793333+00:00,temperature,20.0,2021-11-16 06:38:23+00:00,humidity,73.0,,,,
4391,2021-11-16T06:41:03.177390+00:00,temperature,21.0,2021-11-16 06:41:03+00:00,humidity,72.0,,,,
4392,2021-11-16T06:43:43.540462+00:00,temperature,21.0,2021-11-16 06:43:44+00:00,humidity,71.0,,,,
4393,2021-11-16T06:46:23.127206+00:00,temperature,21.0,2021-11-16 06:46:23+00:00,humidity,70.0,,,,
4394,2021-11-16T06:49:03.536839+00:00,temperature,21.0,2021-11-16 06:49:04+00:00,humidity,71.0,,,,
4395,2021-11-16T06:51:43.919149+00:00,temperature,22.0,2021-11-16 06:51:44+00:00,humidity,68.0,,,,
4396,2021-11-16T06:54:23.487796+00:00,temperature,22.0,2021-11-16 06:54:23+00:00,humidity,69.0,,,,
4397,2021-11-16T06:57:03.831640+00:00,temperature,22.0,2021-11-16 06:57:04+00:00,humidity,69.0,,,,
4398,2021-11-16T06:59:44.235901+00:00,temperature,22.0,2021-11-16 06:59:44+00:00,humidity,68.0,,,,
4399,2021-11-16T07:02:24.628421+00:00,temperature,22.0,2021-11-16 07:02:25+00:00,humidity,66.0,,,,
4400,2021-11-16T07:05:04.212334+00:00,temperature,22.0,2021-11-16 07:05:04+00:00,humidity,65.0,,,,
4401,2021-11-16T07:07:44.616826+00:00,temperature,22.0,2021-11-16 07:07:45+00:00,humidity,66.0,,,,
4402,2021-11-16T07:10:24.968420+00:00,temperature,22.0,2021-11-16 07:10:25+00:00,humidity,67.0,,,,
4403,2021-11-16T07:13:18.316337+00:00,temperature,23.0,2021-11-16 07:13:18+00:00,humidity,64.0,,,,
4404,2021-11-16T07:14:14.548395+00:00,temperature,23.0,2021-11-16 07:14:15+00:00,humidity,64.0,,,,
4405,2021-11-16T07:15:44.872514+00:00,temperature,23.0,2021-11-16 07:15:45+00:00,humidity,62.0,,,,
4406,2021-11-16T07:18:25.244890+00:00,temperature,23.0,2021-11-16 07:18:25+00:00,humidity,62.0,,,,
4407,2021-11-16T07:21:05.600260+00:00,temperature,23.0,2021-11-16 07:21:06+00:00,humidity,64.0,,,,
4408,2021-11-16T07:23:45.177869+00:00,temperature,23.0,2021-11-16 07:23:45+00:00,humidity,63.0,,,,
4409,2021-11-16T07:26:30.908440+00:00,temperature,23.0,2021-11-16 07:26:31+00:00,humidity,64.0,,,,
4410,2021-11-16T07:29:06.000486+00:00,temperature,23.0,2021-11-16 07:29:06+00:00,humidity,63.0,,,,
4411,2021-11-16T07:31:45.552462+00:00,temperature,23.0,2021-11-16 07:31:46+00:00,humidity,63.0,,,,
4412,2021-11-16T07:34:25.904545+00:00,temperature,23.0,2021-11-16 07:34:26+00:00,humidity,63.0,,,,
4413,2021-11-16T07:37:06.273747+00:00,temperature,24.0,2021-11-16 07:37:06+00:00,humidity,61.0,,,,
4414,2021-11-16T07:39:46.672504+00:00,temperature,24.0,2021-11-16 07:39:47+00:00,humidity,62.0,,,,
4415,2021-11-16T07:42:26.237820+00:00,temperature,25.0,2021-11-16 07:42:26+00:00,humidity,60.0,,,,
4416,2021-11-16T07:45:06.651716+00:00,temperature,25.0,2021-11-16 07:45:07+00:00,humidity,59.0,,,,
4417,2021-11-16T07:47:47.200459+00:00,temperature,25.0,2021-11-16 07:47:47+00:00,humidity,59.0,,,,
4418,2021-11-16T07:50:26.734887+00:00,temperature,26.0,2021-11-16 07:50:27+00:00,humidity,57.0,,,,
4419,2021-11-16T07:53:06.902695+00:00,temperature,26.0,2021-11-16 07:53:07+00:00,humidity,56.0,,,,
4420,2021-11-16T07:55:47.323173+00:00,temperature,25.0,2021-11-16 07:55:47+00:00,humidity,57.0,,,,
4421,2021-11-16T07:58:27.828354+00:00,temperature,25.0,2021-11-16 07:58:28+00:00,humidity,56.0,,,,
4422,2021-11-16T08:01:07.276219+00:00,temperature,25.0,2021-11-16 08:01:07+00:00,humidity,56.0,,,,
4423,2021-11-16T08:03:47.732052+00:00,temperature,25.0,2021-11-16 08:03:48+00:00,humidity,57.0,,,,
4424,2021-11-16T08:06:28.063911+00:00,temperature,25.0,2021-11-16 08:06:28+00:00,humidity,56.0,,,,
4425,2021-11-16T08:09:07.675270+00:00,temperature,25.0,2021-11-16 08:09:08+00:00,humidity,56.0,,,,
4426,2021-11-16T08:11:48.007888+00:00,temperature,25.0,2021-11-16 08:11:48+00:00,humidity,56.0,,,,
4427,2021-11-16T08:14:28.407792+00:00,temperature,25.0,2021-11-16 08:14:28+00:00,humidity,56.0,P1,14.0,P2,5.0
4428,2021-11-16T08:17:08.738721+00:00,temperature,25.0,2021-11-16 08:17:09+00:00,humidity,57.0,,,,
4429,2021-11-16T08:19:48.719752+00:00,temperature,25.0,2021-11-16 08:19:49+00:00,humidity,57.0,,,,
4430,2021-11-16T08:22:28.847783+00:00,temperature,25.0,2021-11-16 08:22:29+00:00,humidity,57.0,,,,
4431,2021-11-16T08:25:09.095973+00:00,temperature,25.0,2021-11-16 08:25:09+00:00,humidity,58.0,,,,
4432,2021-11-16T08:27:48.799809+00:00,temperature,24.0,2021-11-16 08:27:49+00:00,humidity,58.0,,,,
4433,2021-11-16T08:30:28.964355+00:00,temperature,24.0,2021-11-16 08:30:29+00:00,humidity,59.0,,,,
4434,2021-11-16T08:33:09.377821+00:00,temperature,24.0,2021-11-16 08:33:09+00:00,humidity,60.0,,,,
4435,2021-11-16T08:35:49.736724+00:00,temperature,24.0,2021-11-16 08:35:50+00:00,humidity,59.0,,,,
4436,2021-11-16T08:38:29.528566+00:00,temperature,24.0,2021-11-16 08:38:30+00:00,humidity,58.0,,,,
4437,2021-11-16T08:41:09.751587+00:00,temperature,25.0,2021-11-16 08:41:10+00:00,humidity,60.0,,,,
4438,2021-11-16T08:43:50.062756+00:00,temperature,25.0,2021-11-16 08:43:50+00:00,humidity,58.0,,,,
4439,2021-11-16T08:46:29.658727+00:00,temperature,25.0,2021-11-16 08:46:30+00:00,humidity,58.0,,,,
4440,2021-11-16T08:49:10.192824+00:00,temperature,25.0,2021-11-16 08:49:10+00:00,humidity,59.0,,,,
4441,2021-11-16T08:51:50.445739+00:00,temperature,26.0,2021-11-16 08:51:50+00:00,humidity,58.0,,,,
4442,2021-11-16T08:54:30.836995+00:00,temperature,26.0,2021-11-16 08:54:31+00:00,humidity,54.0,,,,
4443,2021-11-16T08:57:10.376013+00:00,temperature,27.0,2021-11-16 08:57:10+00:00,humidity,53.0,,,,
4444,2021-11-16T08:59:50.758202+00:00,temperature,28.0,2021-11-16 08:59:51+00:00,humidity,52.0,,,,
4445,2021-11-16T09:02:31.173399+00:00,temperature,28.0,2021-11-16 09:02:31+00:00,humidity,52.0,,,,
4446,2021-11-16T09:05:10.797678+00:00,temperature,28.0,2021-11-16 09:05:11+00:00,humidity,53.0,,,,
4447,2021-11-16T09:07:51.093647+00:00,temperature,28.0,2021-11-16 09:07:51+00:00,humidity,53.0,,,,
4448,2021-11-16T09:10:31.499164+00:00,temperature,28.0,2021-11-16 09:10:31+00:00,humidity,50.0,,,,
4449,2021-11-16T09:13:11.801960+00:00,temperature,27.0,2021-11-16 09:13:12+00:00,humidity,50.0,,,,
4450,2021-11-16T09:15:51.378535+00:00,temperature,27.0,2021-11-16 09:15:51+00:00,humidity,52.0,,,,
4451,2021-11-16T09:18:31.809971+00:00,temperature,26.0,2021-11-16 09:18:32+00:00,humidity,53.0,,,,
4452,2021-11-16T09:21:12.161689+00:00,temperature,26.0,2021-11-16 09:21:12+00:00,humidity,55.0,,,,
4453,2021-11-16T09:23:51.870060+00:00,temperature,26.0,2021-11-16 09:23:52+00:00,humidity,55.0,,,,
4454,2021-11-16T09:26:32.302175+00:00,temperature,26.0,2021-11-16 09:26:32+00:00,humidity,55.0,,,,
4455,2021-11-16T09:29:23.961838+00:00,temperature,26.0,2021-11-16 09:29:24+00:00,humidity,55.0,,,,
4456,2021-11-16T09:30:22.512669+00:00,temperature,26.0,2021-11-16 09:30:23+00:00,humidity,55.0,,,,
4457,2021-11-16T09:31:52.992479+00:00,temperature,25.0,2021-11-16 09:31:53+00:00,humidity,54.0,,,,
4458,2021-11-16T09:34:32.464264+00:00,temperature,25.0,2021-11-16 09:34:32+00:00,humidity,56.0,,,,
4459,2021-11-16T09:37:12.820352+00:00,temperature,25.0,2021-11-16 09:37:13+00:00,humidity,56.0,,,,
4460,2021-11-16T09:39:53.156132+00:00,temperature,24.0,2021-11-16 09:39:53+00:00,humidity,57.0,,,,
4461,2021-11-16T09:42:32.856788+00:00,temperature,24.0,2021-11-16 09:42:33+00:00,humidity,58.0,,,,
4462,2021-11-16T09:45:13.600737+00:00,temperature,24.0,2021-11-16 09:45:14+00:00,humidity,58.0,,,,
4463,2021-11-16T09:47:58.444616+00:00,temperature,24.0,2021-11-16 09:47:58+00:00,humidity,59.0,,,,
4464,2021-11-16T09:50:33.545255+00:00,temperature,24.0,2021-11-16 09:50:34+00:00,humidity,61.0,,,,
4465,2021-11-16T09:53:13.464530+00:00,temperature,23.0,2021-11-16 09:53:13+00:00,humidity,63.0,,,,
4466,2021-11-16T09:55:53.540139+00:00,temperature,23.0,2021-11-16 09:55:54+00:00,humidity,64.0,,,,
4467,2021-11-16T09:58:33.952548+00:00,temperature,23.0,2021-11-16 09:58:34+00:00,humidity,66.0,,,,
4468,2021-11-16T10:01:13.846072+00:00,temperature,23.0,2021-11-16 10:01:14+00:00,humidity,67.0,,,,
4469,2021-11-16T10:04:10.261199+00:00,temperature,22.0,2021-11-16 10:04:10+00:00,humidity,69.0,,,,
4470,2021-11-16T10:05:04.232711+00:00,temperature,22.0,2021-11-16 10:05:04+00:00,humidity,69.0,,,,
4471,2021-11-16T10:06:34.253084+00:00,temperature,22.0,2021-11-16 10:06:34+00:00,humidity,71.0,,,,
4472,2021-11-16T10:09:18.528731+00:00,temperature,22.0,2021-11-16 10:09:19+00:00,humidity,72.0,,,,
4473,2021-11-16T10:11:54.596761+00:00,temperature,22.0,2021-11-16 10:11:55+00:00,humidity,74.0,,,,
4474,2021-11-16T10:14:34.581653+00:00,temperature,21.0,2021-11-16 10:14:35+00:00,humidity,76.0,,,,
4475,2021-11-16T10:17:14.900963+00:00,temperature,21.0,2021-11-16 10:17:15+00:00,humidity,79.0,,,,
4476,2021-11-16T10:19:54.870571+00:00,temperature,21.0,2021-11-16 10:19:55+00:00,humidity,81.0,,,,
4477,2021-11-16T10:22:35.197409+00:00,temperature,20.0,2021-11-16 10:22:35+00:00,humidity,83.0,,,,
4478,2021-11-16T10:25:15.261843+00:00,temperature,20.0,2021-11-16 10:25:15+00:00,humidity,83.0,,,,
4479,2021-11-16T10:27:55.640841+00:00,temperature,20.0,2021-11-16 10:27:56+00:00,humidity,84.0,,,,
4480,2021-11-16T10:30:35.613008+00:00,temperature,19.0,2021-11-16 10:30:36+00:00,humidity,85.0,,,,
4481,2021-11-16T10:33:15.569127+00:00,temperature,19.0,2021-11-16 10:33:16+00:00,humidity,85.0,,,,
4482,2021-11-16T10:35:55.979661+00:00,temperature,19.0,2021-11-16 10:35:56+00:00,humidity,88.0,,,,
4483,2021-11-16T10:38:37.416179+00:00,temperature,19.0,2021-11-16 10:38:37+00:00,humidity,88.0,,,,
4484,2021-11-16T10:41:16.345532+00:00,temperature,18.0,2021-11-16 10:41:16+00:00,humidity,89.0,,,,
4485,2021-11-16T10:43:56.154964+00:00,temperature,18.0,2021-11-16 10:43:56+00:00,humidity,90.0,,,,
4486,2021-11-16T10:46:37.073641+00:00,temperature,18.0,2021-11-16 10:46:37+00:00,humidity,90.0,,,,
4487,2021-11-16T10:49:17.865614+00:00,temperature,18.0,2021-11-16 10:49:18+00:00,humidity,81.0,,,,
4488,2021-11-16T10:51:57.772924+00:00,temperature,18.0,2021-11-16 10:51:58+00:00,humidity,91.0,,,,
4489,2021-11-16T10:54:37.768660+00:00,temperature,18.0,2021-11-16 10:54:38+00:00,humidity,90.0,,,,
4490,2021-11-16T10:57:18.560734+00:00,temperature,18.0,2021-11-16 10:57:19+00:00,humidity,92.0,,,,
4491,2021-11-16T10:59:58.080435+00:00,temperature,18.0,2021-11-16 10:59:58+00:00,humidity,91.0,,,,
4492,2021-11-16T11:02:38.277651+00:00,temperature,18.0,2021-11-16 11:02:38+00:00,humidity,91.0,,,,
4493,2021-11-16T11:05:18.553470+00:00,temperature,18.0,2021-11-16 11:05:19+00:00,humidity,91.0,,,,
4494,2021-11-16T11:07:58.557398+00:00,temperature,18.0,2021-11-16 11:07:59+00:00,humidity,91.0,,,,
4495,2021-11-16T11:10:38.756268+00:00,temperature,18.0,2021-11-16 11:10:39+00:00,humidity,92.0,,,,
4496,2021-11-16T11:13:19.013353+00:00,temperature,18.0,2021-11-16 11:13:19+00:00,humidity,92.0,,,,
4497,2021-11-16T11:15:59.193123+00:00,temperature,18.0,2021-11-16 11:15:59+00:00,humidity,91.0,,,,
4498,2021-11-16T11:18:39.149305+00:00,temperature,18.0,2021-11-16 11:18:39+00:00,humidity,92.0,,,,
4499,2021-11-16T11:21:19.139393+00:00,temperature,18.0,2021-11-16 11:21:19+00:00,humidity,92.0,,,,
4500,2021-11-16T11:23:59.529297+00:00,temperature,18.0,2021-11-16 11:24:00+00:00,humidity,93.0,,,,
4501,2021-11-16T11:26:39.529403+00:00,temperature,18.0,2021-11-16 11:26:40+00:00,humidity,93.0,,,,
4502,2021-11-16T11:29:19.973137+00:00,temperature,18.0,2021-11-16 11:29:20+00:00,humidity,92.0,,,,
4503,2021-11-16T11:31:59.873052+00:00,temperature,18.0,2021-11-16 11:32:00+00:00,humidity,92.0,,,,
4504,2021-11-16T11:34:40.282684+00:00,temperature,18.0,2021-11-16 11:34:40+00:00,humidity,92.0,,,,
4505,2021-11-16T11:37:20.248681+00:00,temperature,18.0,2021-11-16 11:37:20+00:00,humidity,92.0,,,,
4506,2021-11-16T11:40:00.293127+00:00,temperature,18.0,2021-11-16 11:40:00+00:00,humidity,93.0,,,,
4507,2021-11-16T11:42:40.744499+00:00,temperature,18.0,2021-11-16 11:42:41+00:00,humidity,93.0,,,,
4508,2021-11-16T11:45:20.500425+00:00,temperature,18.0,2021-11-16 11:45:21+00:00,humidity,93.0,,,,
4509,2021-11-16T11:48:00.916332+00:00,temperature,18.0,2021-11-16 11:48:01+00:00,humidity,92.0,,,,
4510,2021-11-16T11:50:40.897101+00:00,temperature,18.0,2021-11-16 11:50:41+00:00,humidity,93.0,,,,
4511,2021-11-16T11:53:21.280411+00:00,temperature,18.0,2021-11-16 11:53:21+00:00,humidity,92.0,,,,
4512,2021-11-16T11:56:01.610014+00:00,temperature,18.0,2021-11-16 11:56:02+00:00,humidity,92.0,,,,
4513,2021-11-16T11:58:41.200357+00:00,temperature,18.0,2021-11-16 11:58:41+00:00,humidity,92.0,,,,
4514,2021-11-16T12:01:21.576571+00:00,temperature,18.0,2021-11-16 12:01:22+00:00,humidity,92.0,,,,
4515,2021-11-16T12:04:01.976650+00:00,temperature,18.0,2021-11-16 12:04:02+00:00,humidity,92.0,,,,
4516,2021-11-16T12:06:42.392724+00:00,temperature,19.0,2021-11-16 12:06:42+00:00,humidity,91.0,,,,
4517,2021-11-16T12:09:21.910076+00:00,temperature,19.0,2021-11-16 12:09:22+00:00,humidity,92.0,,,,
4518,2021-11-16T12:12:02.261248+00:00,temperature,19.0,2021-11-16 12:12:02+00:00,humidity,91.0,,,,
4519,2021-11-16T12:14:42.664968+00:00,temperature,19.0,2021-11-16 12:14:43+00:00,humidity,91.0,,,,
4520,2021-11-16T12:17:22.205890+00:00,temperature,19.0,2021-11-16 12:17:22+00:00,humidity,91.0,,,,
4521,2021-11-16T12:20:02.796921+00:00,temperature,19.0,2021-11-16 12:20:03+00:00,humidity,91.0,,,,
4522,2021-11-16T12:22:42.976016+00:00,temperature,19.0,2021-11-16 12:22:43+00:00,humidity,91.0,,,,
4523,2021-11-16T12:25:23.361941+00:00,temperature,19.0,2021-11-16 12:25:23+00:00,humidity,90.0,,,,
4524,2021-11-16T12:28:02.952685+00:00,temperature,19.0,2021-11-16 12:28:03+00:00,humidity,90.0,,,,
4525,2021-11-16T12:30:43.320207+00:00,temperature,19.0,2021-11-16 12:30:43+00:00,humidity,90.0,,,,
4526,2021-11-16T12:33:23.704153+00:00,temperature,18.0,2021-11-16 12:33:24+00:00,humidity,91.0,,,,
4527,2021-11-16T12:36:03.233559+00:00,temperature,18.0,2021-11-16 12:36:03+00:00,humidity,91.0,,,,
4528,2021-11-16T12:38:44.523801+00:00,temperature,18.0,2021-11-16 12:38:45+00:00,humidity,91.0,,,,
4529,2021-11-16T12:41:24.060162+00:00,temperature,18.0,2021-11-16 12:41:24+00:00,humidity,92.0,,,,
4530,2021-11-16T12:44:04.455517+00:00,temperature,18.0,2021-11-16 12:44:04+00:00,humidity,92.0,,,,
4531,2021-11-16T12:46:44.004836+00:00,temperature,18.0,2021-11-16 12:46:44+00:00,humidity,93.0,,,,
4532,2021-11-16T12:49:24.385432+00:00,temperature,18.0,2021-11-16 12:49:24+00:00,humidity,92.0,,,,
4533,2021-11-16T12:52:04.731538+00:00,temperature,18.0,2021-11-16 12:52:05+00:00,humidity,92.0,,,,
4534,2021-11-16T12:54:44.334834+00:00,temperature,18.0,2021-11-16 12:54:44+00:00,humidity,93.0,,,,
4535,2021-11-16T12:57:24.708040+00:00,temperature,18.0,2021-11-16 12:57:25+00:00,humidity,93.0,,,,
4536,2021-11-16T13:00:05.095217+00:00,temperature,18.0,2021-11-16 13:00:05+00:00,humidity,94.0,,,,
4537,2021-11-16T13:02:45.598689+00:00,temperature,18.0,2021-11-16 13:02:46+00:00,humidity,93.0,,,,
4538,2021-11-16T13:05:25.154613+00:00,temperature,18.0,2021-11-16 13:05:25+00:00,humidity,93.0,,,,
4539,2021-11-16T13:08:10.734395+00:00,temperature,18.0,2021-11-16 13:08:11+00:00,humidity,93.0,,,,
4540,2021-11-16T13:10:45.774819+00:00,temperature,18.0,2021-11-16 13:10:46+00:00,humidity,92.0,,,,
4541,2021-11-16T13:13:26.402222+00:00,temperature,18.0,2021-11-16 13:13:26+00:00,humidity,93.0,,,,
4542,2021-11-16T13:16:05.673129+00:00,temperature,18.0,2021-11-16 13:16:06+00:00,humidity,92.0,,,,
4543,2021-11-16T13:18:46.174102+00:00,temperature,18.0,2021-11-16 13:18:46+00:00,humidity,93.0,,,,
4544,2021-11-16T13:21:26.406430+00:00,temperature,18.0,2021-11-16 13:21:26+00:00,humidity,92.0,,,,
4545,2021-11-16T13:24:06.166062+00:00,temperature,18.0,2021-11-16 13:24:06+00:00,humidity,93.0,,,,
4546,2021-11-16T13:26:46.381971+00:00,temperature,18.0,2021-11-16 13:26:46+00:00,humidity,92.0,,,,
4547,2021-11-16T13:29:26.950528+00:00,temperature,18.0,2021-11-16 13:29:27+00:00,humidity,92.0,,,,
4548,2021-11-16T13:32:06.316614+00:00,temperature,18.0,2021-11-16 13:32:06+00:00,humidity,92.0,,,,
4549,2021-11-16T13:34:46.237953+00:00,temperature,18.0,2021-11-16 13:34:46+00:00,humidity,93.0,,,,
4550,2021-11-16T13:37:27.215294+00:00,temperature,18.0,2021-11-16 13:37:27+00:00,humidity,92.0,,,,
4551,2021-11-16T13:40:07.427782+00:00,temperature,18.0,2021-11-16 13:40:07+00:00,humidity,92.0,,,,
