typing.Literal[<no_default>],timestamp,value_type,value,timestamp_new
22741,2023-02-14T16:40:21.550407+00:00,P1,4,2023-02-14 16:40:22+00:00
22745,2023-02-14T16:43:02.037788+00:00,P1,14,2023-02-14 16:43:02+00:00
22751,2023-02-14T16:45:42.745602+00:00,P1,20,2023-02-14 16:45:43+00:00
22755,2023-02-14T16:48:22.030122+00:00,P1,14,2023-02-14 16:48:22+00:00
22757,2023-02-14T16:51:02.632027+00:00,P1,11,2023-02-14 16:51:03+00:00
22763,2023-02-14T16:53:42.877230+00:00,P1,16,2023-02-14 16:53:43+00:00
22765,2023-02-14T16:56:22.677257+00:00,P1,8,2023-02-14 16:56:23+00:00
22771,2023-02-14T16:59:02.840370+00:00,P1,8,2023-02-14 16:59:03+00:00
22775,2023-02-14T17:01:43.357875+00:00,P1,12,2023-02-14 17:01:43+00:00
22777,2023-02-14T17:04:23.315763+00:00,P1,8,2023-02-14 17:04:23+00:00
22783,2023-02-14T17:07:03.254295+00:00,P1,6,2023-02-14 17:07:03+00:00
22785,2023-02-14T17:09:43.615538+00:00,P1,10,2023-02-14 17:09:44+00:00
22789,2023-02-14T17:12:24.093050+00:00,P1,14,2023-02-14 17:12:24+00:00
22795,2023-02-14T17:15:03.468920+00:00,P1,16,2023-02-14 17:15:03+00:00
22799,2023-02-14T17:17:44.117779+00:00,P1,9,2023-02-14 17:17:44+00:00
22801,2023-02-14T17:20:24.610605+00:00,P1,6,2023-02-14 17:20:25+00:00
22805,2023-02-14T17:23:04.690552+00:00,P1,19,2023-02-14 17:23:05+00:00
22809,2023-02-14T17:25:44.374153+00:00,P1,7,2023-02-14 17:25:44+00:00
22813,2023-02-14T17:28:24.712987+00:00,P1,5,2023-02-14 17:28:25+00:00
22817,2023-02-14T17:31:04.950445+00:00,P1,10,2023-02-14 17:31:05+00:00
22823,2023-02-14T17:33:44.864287+00:00,P1,8,2023-02-14 17:33:45+00:00
22825,2023-02-14T17:36:24.952258+00:00,P1,5,2023-02-14 17:36:25+00:00
22829,2023-02-14T17:39:05.224478+00:00,P1,10,2023-02-14 17:39:05+00:00
22833,2023-02-14T17:41:45.492159+00:00,P1,9,2023-02-14 17:41:45+00:00
22837,2023-02-14T17:44:25.471409+00:00,P1,12,2023-02-14 17:44:25+00:00
22841,2023-02-14T17:47:05.471186+00:00,P1,21,2023-02-14 17:47:05+00:00
22847,2023-02-14T17:49:46.267392+00:00,P1,14,2023-02-14 17:49:46+00:00
22849,2023-02-14T17:52:25.531674+00:00,P1,17,2023-02-14 17:52:26+00:00
22855,2023-02-14T17:55:06.350552+00:00,P1,13,2023-02-14 17:55:06+00:00
22859,2023-02-14T17:57:46.230822+00:00,P1,14,2023-02-14 17:57:46+00:00
22863,2023-02-14T18:00:26.990831+00:00,P1,16,2023-02-14 18:00:27+00:00
22865,2023-02-14T18:03:06.166899+00:00,P1,13,2023-02-14 18:03:06+00:00
22871,2023-02-14T18:05:46.429685+00:00,P1,9,2023-02-14 18:05:46+00:00
22875,2023-02-14T18:08:27.004957+00:00,P1,7,2023-02-14 18:08:27+00:00
22877,2023-02-14T18:11:06.835378+00:00,P1,14,2023-02-14 18:11:07+00:00
22881,2023-02-14T18:13:46.766303+00:00,P1,30,2023-02-14 18:13:47+00:00
22885,2023-02-14T18:16:26.815912+00:00,P1,34,2023-02-14 18:16:27+00:00
22891,2023-02-14T18:19:07.547186+00:00,P1,20,2023-02-14 18:19:08+00:00
22893,2023-02-14T18:21:47.249456+00:00,P1,18,2023-02-14 18:21:47+00:00
22897,2023-02-14T18:24:26.883562+00:00,P1,23,2023-02-14 18:24:27+00:00
22903,2023-02-14T18:27:08.054019+00:00,P1,23,2023-02-14 18:27:08+00:00
22907,2023-02-14T18:29:47.701206+00:00,P1,48,2023-02-14 18:29:48+00:00
22909,2023-02-14T18:32:28.120815+00:00,P1,34,2023-02-14 18:32:28+00:00
22915,2023-02-14T18:35:08.288032+00:00,P1,52,2023-02-14 18:35:08+00:00
22917,2023-02-14T18:37:48.514236+00:00,P1,41,2023-02-14 18:37:49+00:00
22923,2023-02-14T18:40:28.540176+00:00,P1,20,2023-02-14 18:40:29+00:00
22927,2023-02-14T18:43:08.260057+00:00,P1,33,2023-02-14 18:43:08+00:00
22931,2023-02-14T18:45:48.758216+00:00,P1,9,2023-02-14 18:45:49+00:00
22935,2023-02-14T18:48:28.657809+00:00,P1,30,2023-02-14 18:48:29+00:00
22937,2023-02-14T18:51:08.675788+00:00,P1,48,2023-02-14 18:51:09+00:00
22943,2023-02-14T18:53:48.670156+00:00,P1,37,2023-02-14 18:53:49+00:00
22947,2023-02-14T18:56:29.199270+00:00,P1,47,2023-02-14 18:56:29+00:00
22951,2023-02-14T18:59:09.352649+00:00,P1,58,2023-02-14 18:59:09+00:00
22953,2023-02-14T19:01:49.849485+00:00,P1,38,2023-02-14 19:01:50+00:00
22957,2023-02-14T19:04:30.186568+00:00,P1,51,2023-02-14 19:04:30+00:00
22961,2023-02-14T19:07:09.799487+00:00,P1,52,2023-02-14 19:07:10+00:00
22967,2023-02-14T19:09:49.697902+00:00,P1,50,2023-02-14 19:09:50+00:00
22971,2023-02-14T19:12:29.678351+00:00,P1,84,2023-02-14 19:12:30+00:00
22975,2023-02-14T19:15:10.311703+00:00,P1,121,2023-02-14 19:15:10+00:00
22979,2023-02-14T19:17:50.333972+00:00,P1,97,2023-02-14 19:17:50+00:00
22981,2023-02-14T19:20:30.235997+00:00,P1,61,2023-02-14 19:20:30+00:00
22987,2023-02-14T19:23:10.508945+00:00,P1,66,2023-02-14 19:23:11+00:00
22991,2023-02-14T19:25:50.578794+00:00,P1,89,2023-02-14 19:25:51+00:00
22995,2023-02-14T19:28:30.331567+00:00,P1,108,2023-02-14 19:28:30+00:00
22999,2023-02-14T19:31:11.178327+00:00,P1,126,2023-02-14 19:31:11+00:00
23001,2023-02-14T19:33:50.972211+00:00,P1,131,2023-02-14 19:33:51+00:00
23007,2023-02-14T19:36:30.877735+00:00,P1,147,2023-02-14 19:36:31+00:00
23011,2023-02-14T19:39:12.018793+00:00,P1,90,2023-02-14 19:39:12+00:00
23013,2023-02-14T19:41:51.294334+00:00,P1,82,2023-02-14 19:41:51+00:00
23017,2023-02-14T19:44:32.968215+00:00,P1,77,2023-02-14 19:44:33+00:00
23021,2023-02-14T19:47:12.176419+00:00,P1,165,2023-02-14 19:47:12+00:00
23025,2023-02-14T19:49:52.421679+00:00,P1,230,2023-02-14 19:49:52+00:00
23031,2023-02-14T19:52:32.445694+00:00,P1,207,2023-02-14 19:52:32+00:00
23035,2023-02-14T19:55:12.501310+00:00,P1,177,2023-02-14 19:55:13+00:00
23039,2023-02-14T19:57:52.758273+00:00,P1,199,2023-02-14 19:57:53+00:00
23041,2023-02-14T20:00:32.957567+00:00,P1,248,2023-02-14 20:00:33+00:00
23045,2023-02-14T20:03:12.742761+00:00,P1,173,2023-02-14 20:03:13+00:00
23049,2023-02-14T20:05:52.410303+00:00,P1,186,2023-02-14 20:05:52+00:00
23055,2023-02-14T20:08:33.306716+00:00,P1,149,2023-02-14 20:08:33+00:00
23059,2023-02-14T20:11:13.284121+00:00,P1,136,2023-02-14 20:11:13+00:00
23061,2023-02-14T20:13:53.352003+00:00,P1,162,2023-02-14 20:13:53+00:00
23067,2023-02-14T20:16:33.895617+00:00,P1,117,2023-02-14 20:16:34+00:00
23071,2023-02-14T20:19:13.704562+00:00,P1,115,2023-02-14 20:19:14+00:00
23073,2023-02-14T20:21:53.775838+00:00,P1,99,2023-02-14 20:21:54+00:00
23079,2023-02-14T20:24:34.235775+00:00,P1,59,2023-02-14 20:24:34+00:00
23081,2023-02-14T20:27:14.498592+00:00,P1,61,2023-02-14 20:27:14+00:00
23085,2023-02-14T20:29:54.579388+00:00,P1,62,2023-02-14 20:29:55+00:00
23091,2023-02-14T20:32:34.479156+00:00,P1,81,2023-02-14 20:32:34+00:00
23093,2023-02-14T20:35:14.765695+00:00,P1,96,2023-02-14 20:35:15+00:00
23099,2023-02-14T20:37:54.407801+00:00,P1,94,2023-02-14 20:37:54+00:00
23103,2023-02-14T20:40:35.530667+00:00,P1,49,2023-02-14 20:40:36+00:00
23105,2023-02-14T20:43:15.024203+00:00,P1,95,2023-02-14 20:43:15+00:00
23109,2023-02-14T20:45:55.700242+00:00,P1,67,2023-02-14 20:45:56+00:00
23115,2023-02-14T20:48:35.101846+00:00,P1,62,2023-02-14 20:48:35+00:00
23119,2023-02-14T20:51:17.531663+00:00,P1,61,2023-02-14 20:51:18+00:00
23121,2023-02-14T20:53:55.478347+00:00,P1,49,2023-02-14 20:53:55+00:00
23125,2023-02-14T20:56:35.760155+00:00,P1,38,2023-02-14 20:56:36+00:00
23131,2023-02-14T20:59:15.272984+00:00,P1,50,2023-02-14 20:59:15+00:00
23133,2023-02-14T21:01:56.780477+00:00,P1,35,2023-02-14 21:01:57+00:00
23139,2023-02-14T21:04:36.577708+00:00,P1,35,2023-02-14 21:04:37+00:00
23143,2023-02-14T21:07:16.025389+00:00,P1,25,2023-02-14 21:07:16+00:00
23145,2023-02-14T21:09:56.453482+00:00,P1,18,2023-02-14 21:09:56+00:00
23151,2023-02-14T21:12:37.073328+00:00,P1,50,2023-02-14 21:12:37+00:00
23153,2023-02-14T21:15:16.692148+00:00,P1,18,2023-02-14 21:15:17+00:00
23159,2023-02-14T21:17:56.889706+00:00,P1,28,2023-02-14 21:17:57+00:00
23163,2023-02-14T21:20:37.070368+00:00,P1,43,2023-02-14 21:20:37+00:00
23167,2023-02-14T21:23:16.780038+00:00,P1,27,2023-02-14 21:23:17+00:00
23169,2023-02-14T21:25:57.209793+00:00,P1,73,2023-02-14 21:25:57+00:00
23175,2023-02-14T21:28:38.182101+00:00,P1,52,2023-02-14 21:28:38+00:00
23179,2023-02-14T21:31:17.898297+00:00,P1,25,2023-02-14 21:31:18+00:00
23183,2023-02-14T21:33:58.062097+00:00,P1,28,2023-02-14 21:33:58+00:00
23185,2023-02-14T21:36:38.331745+00:00,P1,27,2023-02-14 21:36:38+00:00
23191,2023-02-14T21:39:18.066327+00:00,P1,69,2023-02-14 21:39:18+00:00
23195,2023-02-14T21:41:59.479716+00:00,P1,26,2023-02-14 21:41:59+00:00
23197,2023-02-14T21:44:38.716350+00:00,P1,52,2023-02-14 21:44:39+00:00
23201,2023-02-14T21:47:18.798089+00:00,P1,27,2023-02-14 21:47:19+00:00
23207,2023-02-14T21:49:58.427075+00:00,P1,32,2023-02-14 21:49:58+00:00
23211,2023-02-14T21:52:38.530317+00:00,P1,63,2023-02-14 21:52:39+00:00
23215,2023-02-14T21:55:19.302490+00:00,P1,25,2023-02-14 21:55:19+00:00
23219,2023-02-14T21:57:59.040087+00:00,P1,60,2023-02-14 21:57:59+00:00
23223,2023-02-14T22:00:38.976787+00:00,P1,38,2023-02-14 22:00:39+00:00
23225,2023-02-14T22:03:19.471794+00:00,P1,38,2023-02-14 22:03:19+00:00
23231,2023-02-14T22:06:00.309405+00:00,P1,16,2023-02-14 22:06:00+00:00
23233,2023-02-14T22:08:39.319965+00:00,P1,22,2023-02-14 22:08:39+00:00
23239,2023-02-14T22:11:20.251433+00:00,P1,16,2023-02-14 22:11:20+00:00
23241,2023-02-14T22:13:59.513757+00:00,P1,32,2023-02-14 22:14:00+00:00
23245,2023-02-14T22:16:40.234713+00:00,P1,25,2023-02-14 22:16:40+00:00
23249,2023-02-14T22:19:20.695555+00:00,P1,30,2023-02-14 22:19:21+00:00
23253,2023-02-14T22:22:00.529410+00:00,P1,38,2023-02-14 22:22:01+00:00
23259,2023-02-14T22:24:40.853442+00:00,P1,26,2023-02-14 22:24:41+00:00
23261,2023-02-14T22:27:20.734800+00:00,P1,16,2023-02-14 22:27:21+00:00
23267,2023-02-14T22:30:00.538348+00:00,P1,31,2023-02-14 22:30:01+00:00
23271,2023-02-14T22:32:41.378336+00:00,P1,14,2023-02-14 22:32:41+00:00
23273,2023-02-14T22:35:21.194813+00:00,P1,34,2023-02-14 22:35:21+00:00
23279,2023-02-14T22:38:00.876633+00:00,P1,22,2023-02-14 22:38:01+00:00
23281,2023-02-14T22:40:41.598923+00:00,P1,22,2023-02-14 22:40:42+00:00
23285,2023-02-14T22:43:22.348797+00:00,P1,25,2023-02-14 22:43:22+00:00
23291,2023-02-14T22:46:02.158217+00:00,P1,22,2023-02-14 22:46:02+00:00
23295,2023-02-14T22:48:42.222351+00:00,P1,38,2023-02-14 22:48:42+00:00
23299,2023-02-14T22:51:22.425447+00:00,P1,39,2023-02-14 22:51:22+00:00
23303,2023-02-14T22:54:01.920158+00:00,P1,25,2023-02-14 22:54:02+00:00
23307,2023-02-14T22:56:42.620568+00:00,P1,34,2023-02-14 22:56:43+00:00
23311,2023-02-14T22:59:22.744657+00:00,P1,24,2023-02-14 22:59:23+00:00
23313,2023-02-14T23:02:02.858183+00:00,P1,17,2023-02-14 23:02:03+00:00
23319,2023-02-14T23:04:42.861285+00:00,P1,22,2023-02-14 23:04:43+00:00
23323,2023-02-14T23:07:22.949044+00:00,P1,43,2023-02-14 23:07:23+00:00
23325,2023-02-14T23:10:03.355272+00:00,P1,23,2023-02-14 23:10:03+00:00
23331,2023-02-14T23:12:43.837864+00:00,P1,25,2023-02-14 23:12:44+00:00
23335,2023-02-14T23:15:23.309905+00:00,P1,26,2023-02-14 23:15:23+00:00
23337,2023-02-14T23:18:03.742465+00:00,P1,53,2023-02-14 23:18:04+00:00
23343,2023-02-14T23:20:43.842890+00:00,P1,52,2023-02-14 23:20:44+00:00
23345,2023-02-14T23:23:24.060221+00:00,P1,52,2023-02-14 23:23:24+00:00
23351,2023-02-14T23:26:03.977969+00:00,P1,85,2023-02-14 23:26:04+00:00
23353,2023-02-14T23:28:44.481471+00:00,P1,64,2023-02-14 23:28:44+00:00
23357,2023-02-14T23:31:24.410012+00:00,P1,72,2023-02-14 23:31:24+00:00
23361,2023-02-14T23:34:04.545539+00:00,P1,51,2023-02-14 23:34:05+00:00
23367,2023-02-14T23:36:44.624170+00:00,P1,66,2023-02-14 23:36:45+00:00
23371,2023-02-14T23:39:25.165346+00:00,P1,85,2023-02-14 23:39:25+00:00
23373,2023-02-14T23:42:04.992882+00:00,P1,88,2023-02-14 23:42:05+00:00
23377,2023-02-14T23:44:44.576597+00:00,P1,64,2023-02-14 23:44:45+00:00
23383,2023-02-14T23:47:25.527110+00:00,P1,63,2023-02-14 23:47:26+00:00
23387,2023-02-14T23:50:05.413391+00:00,P1,74,2023-02-14 23:50:05+00:00
23389,2023-02-14T23:52:44.800959+00:00,P1,57,2023-02-14 23:52:45+00:00
23393,2023-02-14T23:55:25.743919+00:00,P1,53,2023-02-14 23:55:26+00:00
23399,2023-02-14T23:58:05.753335+00:00,P1,54,2023-02-14 23:58:06+00:00
23401,2023-02-15T00:00:46.649581+00:00,P1,58,2023-02-15 00:00:47+00:00
23405,2023-02-15T00:03:26.465971+00:00,P1,80,2023-02-15 00:03:26+00:00
23409,2023-02-15T00:06:06.591504+00:00,P1,72,2023-02-15 00:06:07+00:00
23413,2023-02-15T00:08:46.564077+00:00,P1,72,2023-02-15 00:08:47+00:00
23419,2023-02-15T00:11:26.469744+00:00,P1,91,2023-02-15 00:11:26+00:00
23421,2023-02-15T00:14:06.886134+00:00,P1,112,2023-02-15 00:14:07+00:00
23427,2023-02-15T00:16:46.817164+00:00,P1,94,2023-02-15 00:16:47+00:00
23429,2023-02-15T00:19:27.194096+00:00,P1,88,2023-02-15 00:19:27+00:00
23433,2023-02-15T00:22:06.636403+00:00,P1,76,2023-02-15 00:22:07+00:00
23439,2023-02-15T00:24:47.741741+00:00,P1,77,2023-02-15 00:24:48+00:00
23441,2023-02-15T00:27:27.189881+00:00,P1,87,2023-02-15 00:27:27+00:00
23447,2023-02-15T00:30:07.116792+00:00,P1,66,2023-02-15 00:30:07+00:00
23451,2023-02-15T00:32:47.764846+00:00,P1,58,2023-02-15 00:32:48+00:00
23453,2023-02-15T00:35:27.704298+00:00,P1,63,2023-02-15 00:35:28+00:00
23457,2023-02-15T00:38:07.814165+00:00,P1,85,2023-02-15 00:38:08+00:00
23461,2023-02-15T00:40:47.998064+00:00,P1,55,2023-02-15 00:40:48+00:00
23467,2023-02-15T00:43:27.820084+00:00,P1,90,2023-02-15 00:43:28+00:00
23471,2023-02-15T00:46:08.530155+00:00,P1,77,2023-02-15 00:46:09+00:00
23475,2023-02-15T00:48:48.620204+00:00,P1,40,2023-02-15 00:48:49+00:00
23479,2023-02-15T00:51:28.502148+00:00,P1,53,2023-02-15 00:51:29+00:00
23483,2023-02-15T00:54:08.649582+00:00,P1,30,2023-02-15 00:54:09+00:00
23485,2023-02-15T00:56:48.991667+00:00,P1,51,2023-02-15 00:56:49+00:00
23489,2023-02-15T00:59:28.577886+00:00,P1,69,2023-02-15 00:59:29+00:00
23495,2023-02-15T01:02:09.321859+00:00,P1,36,2023-02-15 01:02:09+00:00
23497,2023-02-15T01:04:49.106345+00:00,P1,46,2023-02-15 01:04:49+00:00
23503,2023-02-15T01:07:29.913291+00:00,P1,42,2023-02-15 01:07:30+00:00
23505,2023-02-15T01:10:10.049967+00:00,P1,41,2023-02-15 01:10:10+00:00
23511,2023-02-15T01:12:49.665197+00:00,P1,27,2023-02-15 01:12:50+00:00
23513,2023-02-15T01:15:30.073709+00:00,P1,77,2023-02-15 01:15:30+00:00
23517,2023-02-15T01:18:10.355956+00:00,P1,24,2023-02-15 01:18:10+00:00
23523,2023-02-15T01:20:50.146792+00:00,P1,18,2023-02-15 01:20:50+00:00
23525,2023-02-15T01:23:30.367279+00:00,P1,30,2023-02-15 01:23:30+00:00
23529,2023-02-15T01:26:10.752429+00:00,P1,21,2023-02-15 01:26:11+00:00
23535,2023-02-15T01:28:50.125391+00:00,P1,36,2023-02-15 01:28:50+00:00
23539,2023-02-15T01:31:30.905625+00:00,P1,22,2023-02-15 01:31:31+00:00
23541,2023-02-15T01:34:10.688129+00:00,P1,29,2023-02-15 01:34:11+00:00
23545,2023-02-15T01:36:51.561559+00:00,P1,22,2023-02-15 01:36:52+00:00
23549,2023-02-15T01:39:31.068570+00:00,P1,23,2023-02-15 01:39:31+00:00
23553,2023-02-15T01:42:11.403779+00:00,P1,17,2023-02-15 01:42:11+00:00
23559,2023-02-15T01:44:51.618901+00:00,P1,33,2023-02-15 01:44:52+00:00
23561,2023-02-15T01:47:32.263461+00:00,P1,33,2023-02-15 01:47:32+00:00
23565,2023-02-15T01:50:11.823392+00:00,P1,29,2023-02-15 01:50:12+00:00
23569,2023-02-15T01:52:52.316523+00:00,P1,24,2023-02-15 01:52:52+00:00
23575,2023-02-15T01:55:32.360992+00:00,P1,43,2023-02-15 01:55:32+00:00
23579,2023-02-15T01:58:12.311292+00:00,P1,23,2023-02-15 01:58:12+00:00
23581,2023-02-15T02:00:52.749423+00:00,P1,34,2023-02-15 02:00:53+00:00
23585,2023-02-15T02:03:32.882072+00:00,P1,20,2023-02-15 02:03:33+00:00
23591,2023-02-15T02:06:12.299634+00:00,P1,40,2023-02-15 02:06:12+00:00
23593,2023-02-15T02:08:52.713832+00:00,P1,31,2023-02-15 02:08:53+00:00
23599,2023-02-15T02:11:32.937549+00:00,P1,48,2023-02-15 02:11:33+00:00
23603,2023-02-15T02:14:13.609337+00:00,P1,32,2023-02-15 02:14:14+00:00
23607,2023-02-15T02:16:52.973334+00:00,P1,19,2023-02-15 02:16:53+00:00
23609,2023-02-15T02:19:33.384427+00:00,P1,16,2023-02-15 02:19:33+00:00
23615,2023-02-15T02:22:13.007314+00:00,P1,27,2023-02-15 02:22:13+00:00
23619,2023-02-15T02:24:53.984218+00:00,P1,24,2023-02-15 02:24:54+00:00
23623,2023-02-15T02:27:33.904801+00:00,P1,29,2023-02-15 02:27:34+00:00
23627,2023-02-15T02:30:14.178607+00:00,P1,40,2023-02-15 02:30:14+00:00
23631,2023-02-15T02:32:54.324379+00:00,P1,43,2023-02-15 02:32:54+00:00
23633,2023-02-15T02:35:34.328545+00:00,P1,41,2023-02-15 02:35:34+00:00
23639,2023-02-15T02:38:14.620481+00:00,P1,36,2023-02-15 02:38:15+00:00
23643,2023-02-15T02:40:54.806925+00:00,P1,29,2023-02-15 02:40:55+00:00
23645,2023-02-15T02:43:34.846391+00:00,P1,29,2023-02-15 02:43:35+00:00
23649,2023-02-15T02:46:14.680889+00:00,P1,44,2023-02-15 02:46:15+00:00
23653,2023-02-15T02:48:55.093127+00:00,P1,43,2023-02-15 02:48:55+00:00
23657,2023-02-15T02:51:34.511917+00:00,P1,35,2023-02-15 02:51:35+00:00
23663,2023-02-15T02:54:15.407437+00:00,P1,35,2023-02-15 02:54:15+00:00
23665,2023-02-15T02:56:55.339335+00:00,P1,29,2023-02-15 02:56:55+00:00
23669,2023-02-15T02:59:34.879931+00:00,P1,19,2023-02-15 02:59:35+00:00
23675,2023-02-15T03:02:16.290765+00:00,P1,27,2023-02-15 03:02:16+00:00
23679,2023-02-15T03:04:56.026622+00:00,P1,46,2023-02-15 03:04:56+00:00
23683,2023-02-15T03:07:36.252225+00:00,P1,34,2023-02-15 03:07:36+00:00
23687,2023-02-15T03:10:16.731407+00:00,P1,47,2023-02-15 03:10:17+00:00
23691,2023-02-15T03:12:56.496262+00:00,P1,46,2023-02-15 03:12:56+00:00
23693,2023-02-15T03:15:36.730293+00:00,P1,57,2023-02-15 03:15:37+00:00
23697,2023-02-15T03:18:16.822237+00:00,P1,35,2023-02-15 03:18:17+00:00
23701,2023-02-15T03:20:57.377306+00:00,P1,44,2023-02-15 03:20:57+00:00
23707,2023-02-15T03:23:37.015019+00:00,P1,77,2023-02-15 03:23:37+00:00
23709,2023-02-15T03:26:16.993604+00:00,P1,60,2023-02-15 03:26:17+00:00
23715,2023-02-15T03:29:18.407413+00:00,P1,55,2023-02-15 03:29:18+00:00
23719,2023-02-15T03:30:07.319559+00:00,P1,55,2023-02-15 03:30:07+00:00
23721,2023-02-15T03:31:37.630732+00:00,P1,119,2023-02-15 03:31:38+00:00
23725,2023-02-15T03:34:17.801296+00:00,P1,73,2023-02-15 03:34:18+00:00
23731,2023-02-15T03:36:57.934122+00:00,P1,102,2023-02-15 03:36:58+00:00
23733,2023-02-15T03:39:38.204556+00:00,P1,53,2023-02-15 03:39:38+00:00
23739,2023-02-15T03:42:18.490695+00:00,P1,65,2023-02-15 03:42:18+00:00
23741,2023-02-15T03:44:57.885457+00:00,P1,84,2023-02-15 03:44:58+00:00
23745,2023-02-15T03:47:38.569155+00:00,P1,48,2023-02-15 03:47:39+00:00
23749,2023-02-15T03:50:18.855033+00:00,P1,53,2023-02-15 03:50:19+00:00
23755,2023-02-15T03:52:58.950246+00:00,P1,59,2023-02-15 03:52:59+00:00
23757,2023-02-15T03:55:38.721241+00:00,P1,62,2023-02-15 03:55:39+00:00
23763,2023-02-15T03:58:19.207008+00:00,P1,67,2023-02-15 03:58:19+00:00
23767,2023-02-15T04:00:59.473873+00:00,P1,109,2023-02-15 04:00:59+00:00
23769,2023-02-15T04:03:39.192165+00:00,P1,88,2023-02-15 04:03:39+00:00
23773,2023-02-15T04:06:19.495328+00:00,P1,79,2023-02-15 04:06:19+00:00
23779,2023-02-15T04:08:59.764091+00:00,P1,112,2023-02-15 04:09:00+00:00
23783,2023-02-15T04:11:39.803823+00:00,P1,69,2023-02-15 04:11:40+00:00
23787,2023-02-15T04:14:19.776514+00:00,P1,76,2023-02-15 04:14:20+00:00
23789,2023-02-15T04:16:59.979570+00:00,P1,104,2023-02-15 04:17:00+00:00
23795,2023-02-15T04:19:40.556491+00:00,P1,77,2023-02-15 04:19:41+00:00
23797,2023-02-15T04:22:20.262338+00:00,P1,76,2023-02-15 04:22:20+00:00
23803,2023-02-15T04:25:00.441098+00:00,P1,116,2023-02-15 04:25:00+00:00
23807,2023-02-15T04:27:40.569243+00:00,P1,88,2023-02-15 04:27:41+00:00
23811,2023-02-15T04:30:21.109176+00:00,P1,46,2023-02-15 04:30:21+00:00
23815,2023-02-15T04:33:00.688808+00:00,P1,58,2023-02-15 04:33:01+00:00
23817,2023-02-15T04:35:41.242496+00:00,P1,82,2023-02-15 04:35:41+00:00
23823,2023-02-15T04:38:21.050542+00:00,P1,58,2023-02-15 04:38:21+00:00
23825,2023-02-15T04:41:01.013862+00:00,P1,111,2023-02-15 04:41:01+00:00
23831,2023-02-15T04:43:40.872580+00:00,P1,95,2023-02-15 04:43:41+00:00
23833,2023-02-15T04:46:21.582307+00:00,P1,96,2023-02-15 04:46:22+00:00
23837,2023-02-15T04:49:02.014122+00:00,P1,87,2023-02-15 04:49:02+00:00
23841,2023-02-15T04:51:41.935434+00:00,P1,98,2023-02-15 04:51:42+00:00
23845,2023-02-15T04:54:21.938856+00:00,P1,102,2023-02-15 04:54:22+00:00
23849,2023-02-15T04:57:02.352442+00:00,P1,70,2023-02-15 04:57:02+00:00
23855,2023-02-15T04:59:42.230921+00:00,P1,70,2023-02-15 04:59:42+00:00
23859,2023-02-15T05:02:22.725798+00:00,P1,81,2023-02-15 05:02:23+00:00
23861,2023-02-15T05:05:02.736633+00:00,P1,107,2023-02-15 05:05:03+00:00
23867,2023-02-15T05:07:42.958290+00:00,P1,89,2023-02-15 05:07:43+00:00
23871,2023-02-15T05:10:22.581251+00:00,P1,52,2023-02-15 05:10:23+00:00
23875,2023-02-15T05:13:03.040772+00:00,P1,49,2023-02-15 05:13:03+00:00
23879,2023-02-15T05:15:43.518752+00:00,P1,49,2023-02-15 05:15:44+00:00
23881,2023-02-15T05:18:22.828215+00:00,P1,45,2023-02-15 05:18:23+00:00
23887,2023-02-15T05:21:03.423264+00:00,P1,50,2023-02-15 05:21:03+00:00
23889,2023-02-15T05:23:43.909628+00:00,P1,26,2023-02-15 05:23:44+00:00
23893,2023-02-15T05:26:24.448064+00:00,P1,50,2023-02-15 05:26:24+00:00
23897,2023-02-15T05:29:10.744355+00:00,P1,52,2023-02-15 05:29:11+00:00
23903,2023-02-15T05:31:45.187698+00:00,P1,53,2023-02-15 05:31:45+00:00
23905,2023-02-15T05:34:24.533580+00:00,P1,28,2023-02-15 05:34:25+00:00
23911,2023-02-15T05:37:04.049498+00:00,P1,38,2023-02-15 05:37:04+00:00
23913,2023-02-15T05:39:44.113192+00:00,P1,55,2023-02-15 05:39:44+00:00
23917,2023-02-15T05:42:24.680829+00:00,P1,32,2023-02-15 05:42:25+00:00
23921,2023-02-15T05:45:04.665061+00:00,P1,62,2023-02-15 05:45:05+00:00
23925,2023-02-15T05:47:44.804421+00:00,P1,71,2023-02-15 05:47:45+00:00
23929,2023-02-15T05:50:25.253881+00:00,P1,66,2023-02-15 05:50:25+00:00
23933,2023-02-15T05:53:04.706978+00:00,P1,60,2023-02-15 05:53:05+00:00
23937,2023-02-15T05:55:44.908990+00:00,P1,48,2023-02-15 05:55:45+00:00
23943,2023-02-15T05:58:25.908683+00:00,P1,70,2023-02-15 05:58:26+00:00
23945,2023-02-15T06:01:06.623790+00:00,P1,73,2023-02-15 06:01:07+00:00
23949,2023-02-15T06:03:46.375543+00:00,P1,44,2023-02-15 06:03:46+00:00
23953,2023-02-15T06:06:26.348911+00:00,P1,67,2023-02-15 06:06:26+00:00
23959,2023-02-15T06:09:06.458867+00:00,P1,57,2023-02-15 06:09:06+00:00
23961,2023-02-15T06:11:46.531865+00:00,P1,37,2023-02-15 06:11:47+00:00
23965,2023-02-15T06:14:26.421733+00:00,P1,75,2023-02-15 06:14:26+00:00
23969,2023-02-15T06:17:06.976206+00:00,P1,75,2023-02-15 06:17:07+00:00
23973,2023-02-15T06:19:46.733583+00:00,P1,42,2023-02-15 06:19:47+00:00
23979,2023-02-15T06:22:27.099201+00:00,P1,69,2023-02-15 06:22:27+00:00
